,Unnamed: 0,premise,text,stance
2572,2572.0,fauci,If only the President of the United States understood that you don't get the virus by taking the test.  #IdiotInChief  #TuesdayMorning #TrumpVirus #TrumpKillsUs #WearADamnMask,0
3568,3568.0,stay at home orders,"And now Toronto is letting people occupy downtown Toronto @TorontoPolice @JohnTory you guys are a true joke to the society of Canada. 

Canada the swamp is here...you want Seattle, well you got it!

#EnoughIsEnough #CorruptionInGovernment #NotMyPrimeMinister",0
1281,1281.0,face masks,@JustInformU @Individual_Intv is this about mask wearing?,0
1084,1084.0,face masks,"Not really a mask guy, but if it helps the NCAA basketball season happen I’m all about it! #ILL",0
525,525.0,face masks,"I reckon 1/3 of people have a mask on and are wearing it correctly on my train, 1/3 are wearing it around their chin and the last third haven’t even bothered to bring one with them. Why’s it so fucking hard?",1
2935,2935.0,stay at home orders,"@TDEM @GovAbbott The reporting is so messed up, NO ONE knows the REAL numbers! What is a fact is that treatment is working and we need to",2
2905,2905.0,stay at home orders,Hard to believe there are still plenty of people who seem to believe that #stage4 in Melbourne is overkill. 6 weeks is nothing compared the the alternative. LET'S GO,1
3032,3032.0,stay at home orders,@JosephJFlynn1 Absolutely. I'm sure someone who does this sort of thing can go back and count how many times @realDonaldTrump raised this and how many times Fauci dismissed it and how many scathing stories MSM had on it. @IngrahamAngle was on top of this from start.,2
2330,2330.0,fauci,"@KurtSchlichter @JordanSchachtel #lockdown needs to end NOW! Impeach her or recall her. C'mon, off with the heads of these little nazis. #coronavirus",0
3686,3686.0,stay at home orders,"@singh_np17 @diprjk @kansalrohit69 @DrSyedSehrish @airnewsalerts @ANI @PTI_News @ddnews_jammu @ddnewsSrinagar @HealthMedicalE1 Testing in JK is among highest in country much better than Punjab, Kerala or even Bihar.
If we all follow guidelines we should b safe.",0
2490,2490.0,fauci,"@ReesusP There’s a clue.

#TrumpIncompetence #TrumpGenocide",0
2531,2531.0,fauci,@ddiamond @brianstelter #WhiteHouse is suppressing information #WeThePeople need!  #TrumpVirusCatastrophe #TrumpVirusCoverup #ScienceMatters,0
63,63.0,face masks,"@realDonaldTrump 25% OF WORLD DEATHS EVEN THOUGH WE ARE 4% OF WORLD POPULATION!!!! @WhiteHouse @PressSec @kayleighmcenany SPIN THAT, KAYLEIGH!! And DR. BIRX!! #GOPDeathCult #BloodOnTrumpsHands",1
4409,4409.0,school closures,"Save the Education
Save the Schools
Save the Teachers
save the Students",0
2900,2900.0,stay at home orders,"How is the situation at your end ? #Covid_19 
#StaySafe #StayAtHome",1
2937,2937.0,stay at home orders,@RealMattCouch @seanhannity also fails to mention the low death rate of #COVID19 . #NoMaskMandates,2
921,921.0,face masks,"@Mr_PharaohMan No! I went in the dollar store and they made us wear a mask! I was in there for maybe 10 minutes and I almost passed out! The lady at the register made me take it off, and told me I didn’t have to wear one! It’s obvious there is a medical reason some of us can’t!",2
3983,3983.0,school closures,@Rschooley @Souldiva72 Not testing the theory on any child of mine.,1
3915,3915.0,school closures,"Close schools , put teachers on unpaid leave and let them apply for TERS like private school teachers",1
4335,4335.0,school closures,Regardless if a teacher gets Coronavirus the government are still stating ONLY if you come back from an infected country are you allowed to self quarantine or you will not get paid ARE WE NOT A FUCKIN INFECTED COUNTRY?? #COVID2019uk #coronavirus #coronavirusuk,0
886,886.0,face masks,"Please tell me which American companies  you need to ""protect"" you in this ""health crisis""
Is it @Target 
Is is @Publix 
Is it @ultabeauty 
Is it @Walmart 
Which of these companies protect you the most? Will you patronize them more because they ""protect"" you? 
#covid19",2
2579,2579.0,fauci,@Phreadys No. Hell no!,0
2566,2566.0,fauci,"@WHO gang tells us:
1. #Coronavirus is similar to #Swineflu, #Ebola, etc.
2. People can test positive after recovery (as in Ebola, where semen &amp; breastmilk of survivals carry the virus for months).
3. Instead of worsening, #COVID19 is at its end, says spokesman #DrFauci...5/n",0
1414,1414.0,fauci,@A_Shy_Nobody @TaraElizabth16 @News12NJ Why don't you go read the CDCs 5 planning scenarios for covid where they discuss the mortality rates or what Fauci wrote in the NE journal of medicine back in March before you start calling others uneducated. #nomasks,1
840,840.0,face masks,@AGood783 @CathyBr95722017 Masks are a control device.,2
194,194.0,face masks,"With a total of 595 deaths in the US yesterday, OVER ONE-THIRD were in Florida! #COVID19 #FloridaCovidEpicenter #TuesdayThoughts",1
2499,2499.0,fauci,@thejtlewis @realDonaldTrump @seanhannity @FoxNews This would be funny....if it were true....but it’s not #TrumpKnewAndDidNothing #TrumpVirus #AmericaIsDying #AmericaOrTrump,0
3646,3646.0,stay at home orders,This pandemic is like a highlighter for stupidity #staysafe,0
3058,3058.0,stay at home orders,"Today's covid-19 fear porn. Early 20s daughter with more tattoos than a wrenches back, with her muzzle wearing mother jumping out of the way of my toddler son. If I was the mother would be more worried about where the daughter has been.",2
1377,1377.0,fauci,Wear your mask,1
2344,2344.0,fauci,Many times Twitter doesn't allow you to send love to anti DemocRAT tweets. Twitter really SUCKS! @realDonaldTrump #COVID19 #MAGA #KAG #FakeNewsMedia @FoxNews @CNN,0
4402,4402.0,school closures,Let's get united to support schools and teachers!,0
3108,3108.0,stay at home orders,In Shrewsbury today. It's shocking and sad how many shops have closed permanently.  Another poor job by our government and a blow to our high street.,2
791,791.0,face masks,"Any one else notice how the people tut tutting at non mask wearers and pub goers, are the same ones who in ordinary times wouldn't know a good time if it bit them on the bum. You know the sorts, you usually see them sporting high viz vests at the village fete.",2
2615,2615.0,fauci,"@FillipQuinn @Alyssafarah Havent’t you heard? There have been no flu, pneumonia, copd, bronchitis or other respiratory illness-caused deaths in the US since Feb? 
It’s called the Miracle of  #COVID19 - it ushered the vanishing of all lung-bronchial-sinus maladies in existence until then.",0
213,213.0,face masks,"So far so good on the bus, only one passenger not wearing a mask however a few people need to learn to wear a mask properly ",1
1017,1017.0,face masks,"This mask thing must be a joke. 
I don’t know how many people I saw @ the grocery store ￼wearing their masks just on their mouths and not over their noses and mouth.  Apparently we have two different sets of lungs ????? #Plandemic #Masks ",2
358,,stay at home orders,Stay at home and take it slow #Corona #worldwide #trap #rnb HTTPURL,0
2373,2373.0,fauci,"@joncoopertweets Yes it was. #ChinaLiedPeopleDied #ChinaVirus #ChinaMustPay The Institute of Virology in Wuhan, China launched the coronavirus....with the help of money from the NIH.",0
2660,2660.0,fauci,"It is nice to see @lisamurkowski is taking this seriously.  Although she isn't wearing a mask, she's letting her roots be known!  

Since she doesn't want to be a Hotspot in Alaska, hopefully she does more than express her concern.
#DrFauci #TrumpMeltdown #COVID19",0
492,492.0,face masks,people are so quick to be like millenial this gen Z that yet we are the ones ABIDING TO STOP THE SPREAD OF COVID-19 #rantover,1
4349,4349.0,school closures,@ABC This should tell you something parents! #SchoolReopening,0
2982,2982.0,stay at home orders,"@thehill Why do #FakeNews keep reporting how many cases without mentioning how many of those were sick and symptomatic 

Who cares if virus is spreading if no one getting sick
#CorvidImmunity ?",2
2194,2194.0,fauci,@realDonaldTrump @GovRonDeSantis No more CoVid lockdowns!,0
2310,2310.0,fauci,"@craigdee71 @K12Lioness @Phreadys @realDonaldTrump @drdavidsamadi @POTUS @DanScavino @RudyGiuliani Hydroxychloroquine Might Just Be Safest Most Successful Medicine Ever Invented By Man
Over 60 Years Issuing It To Patients
Millions&amp;Millions Of Doses Taken Around The World 
Malaria Would Kill Thousands And Thousands Without Hydroxychloroquine
Even Safe For Children",0
1260,1260.0,face masks,"@JoyAnnReid @Cubfan13241 Don’t blame the governor, it is 45’s lack of leadership that has lead to these problems. Deaths didn’t start going crazy until businesses started opening up early, under pressure of federal government. 
#TrumpsDeathToll157K
#TrumpLiesPeopleDie 
#extendthe600",0
2369,2369.0,fauci,@BBCWorld Who cares what #CoronaDon has to say. He has proven time and again that he is #TrumpTheCovidClown This #TrumpVirus has gotten out of hand and,0
1044,1044.0,face masks,"Sunbelt! Accept that with science you get more information as you go...if not, then by that logic you’ve got to go back to using leeches as a treatment. ",0
421,421.0,face masks,"@realDonaldTrump He's an expert, you're a failed tv host/failed businessman (who bankrupted a casino!) so I'll go with Dr. Fauci.  The US has more cases due to your FAILURE to act, FAILURE to lead
#TrumpVirus #ImPOTUS #TrumpGolfsYouDie #PutinsPuppet #PutinsGOP",1
2970,2970.0,stay at home orders,@Peyton57738230 @GovAbbott @NASA_Johnson Bs! The problem is false reporting! Patients are being treated successfully! I guess there's an imaginary line between north and south Texas...lmbo!,2
2633,2633.0,fauci,"@realDonaldTrump @RonnyJackson4TX Trump keeps calling it a flu to minimize it... it’s a virus.  He also suggested injecting bleach after claiming the whole thing was a hoax solely to harm his re-election. Still does BTW. Trumps results speak for themselves, look where we are.",0
2940,2940.0,stay at home orders,"If you support gun control extremism, authoritarian government, or the loss of civil liberties (even “temporarily”)... fuck you. #UnAmerican #COVID19 #ChinaVirus #FuckChina #DemocratsAreDestroyingAmerica #FireFauci #GulagGretchen ",2
2606,2606.0,fauci,"#CDC #DrFauci #COVID19 I am getting tested for the #antibodies or #antivirus since I was sick in February. Not the respiratory part, but the rest of symptoms with some extras, added on just for fun! Why aren’t we checking #VurialLoad ? So important but no one is talking about it!",0
2233,2233.0,fauci,"@JoeBiden I forgot to add that science says that #Hydroxychloroquine is already viable as a treatment and the scientific process, if everyone is being honest, requires that you test as many variables as you can instead of focusing on one “vaccine” #BillGatesIsNotOurFriend",0
2891,2891.0,stay at home orders,"Ppeople really think that just because the ‘State of Disaster’ starts tonight, it means that they can go out to places because it’s their ‘last chance’ to go out. How dumb can you be.",1
16,16.0,face masks,Is it lost on anyone that the exact same people who bitch and moan and refuse to where a mask to save another human life are the EXACT SAME people who doggedly defend the 2nd amendment after 50 people get shot dead by an AK-47? #therightiswrong #COVIDー19,1
2629,2629.0,fauci,"Wonder will there be a time when employees will be tested before reporting to work as we wait for the race for the #COVID19 vaccine and/or cure?

#DrFauci may have an answer.",0
331,331.0,face masks,COVID-19 is NO JOKE. Don’t wait until a loved one gets infected to realize this!,1
1321,1321.0,fauci,"@realDonaldTrump Why do you continue to be such an idiot? Testing has nothing to do with more cases. The cases are there; it’s just whether you are aware of them or not. If you aren’t aware, people contribute to additional spread. This is why we’re not at better here. Believe science.",1
1770,1770.0,fauci,@dma4him @1_kamamul Whaddaya call a guy who graduates medical school at the bottom of his class and steals a paper to win a Nobel Prize for AIDS research? @DrJudyAMikovits,2
2341,2341.0,fauci,"@USATODAY HIGHLY irresponsible to post an opinion piece by a member of the administration, full of proven lies. The people deserve ONLY FACTS about a pandemic that has killed over 138K Americans, not partisan BS and misleading nonsense. Shame on you! #Navarro #COVID19",0
2569,2569.0,fauci,@HannahTodd01 @visitJanet Hes a fraud and a liar,0
2513,2513.0,fauci,"@WTNH hahaha.  Per capita NY, NJ and CT boast the highest death rate!",0
3969,3969.0,school closures,When you want you’re school to cancel classes but then you realize you’re from Ohio :clown_face::smiling_face_with_3_hearts::smiling_face_with_3_hearts: #SUNY #coronavirus #CoronavirusOutbreak,1
1069,1069.0,face masks,"@GOPLeader Excuse me, but your president said no more testing. You’d better suck it up buttercup! And",0
3107,3107.0,stay at home orders,@EmeraldRobinson Q sent me. #ItsNotAboutYourHealth #TruthMatters,2
